dwid,db_date,year,month,day,hour,quarter,week,day_name,month_name,weekend_flag
2019011800,2019-01-18,2019,1,18,0,1,3,Friday,January,false
2019011801,2019-01-18,2019,1,18,1,1,3,Friday,January,false
2019011802,2019-01-18,2019,1,18,2,1,3,Friday,January,false
2019011803,2019-01-18,2019,1,18,3,1,3,Friday,January,false
2019011804,2019-01-18,2019,1,18,4,1,3,Friday,January,false
2019011805,2019-01-18,2019,1,18,5,1,3,Friday,January,false
2019011806,2019-01-18,2019,1,18,6,1,3,Friday,January,false
2019011807,2019-01-18,2019,1,18,7,1,3,Friday,January,false
2019011808,2019-01-18,2019,1,18,8,1,3,Friday,January,false
2019011809,2019-01-18,2019,1,18,9,1,3,Friday,January,false
2019011810,2019-01-18,2019,1,18,10,1,3,Friday,January,false
2019011811,2019-01-18,2019,1,18,11,1,3,Friday,January,false
2019011812,2019-01-18,2019,1,18,12,1,3,Friday,January,false
2019011813,2019-01-18,2019,1,18,13,1,3,Friday,January,false
2019011814,2019-01-18,2019,1,18,14,1,3,Friday,January,false
2019011815,2019-01-18,2019,1,18,15,1,3,Friday,January,false
2019011816,2019-01-18,2019,1,18,16,1,3,Friday,January,false
2019011817,2019-01-18,2019,1,18,17,1,3,Friday,January,false
2019011818,2019-01-18,2019,1,18,18,1,3,Friday,January,false
2019011819,2019-01-18,2019,1,18,19,1,3,Friday,January,false
2019011820,2019-01-18,2019,1,18,20,1,3,Friday,January,false
2019011821,2019-01-18,2019,1,18,21,1,3,Friday,January,false
2019011822,2019-01-18,2019,1,18,22,1,3,Friday,January,false
2019011823,2019-01-18,2019,1,18,23,1,3,Friday,January,false
2019011900,2019-01-19,2019,1,19,0,1,3,Saturday,January,true
2019011901,2019-01-19,2019,1,19,1,1,3,Saturday,January,true
2019011902,2019-01-19,2019,1,19,2,1,3,Saturday,January,true
2019011903,2019-01-19,2019,1,19,3,1,3,Saturday,January,true
2019011904,2019-01-19,2019,1,19,4,1,3,Saturday,January,true
2019011905,2019-01-19,2019,1,19,5,1,3,Saturday,January,true
2019011906,2019-01-19,2019,1,19,6,1,3,Saturday,January,true
2019011907,2019-01-19,2019,1,19,7,1,3,Saturday,January,true
2019011908,2019-01-19,2019,1,19,8,1,3,Saturday,January,true
2019011909,2019-01-19,2019,1,19,9,1,3,Saturday,January,true
2019011910,2019-01-19,2019,1,19,10,1,3,Saturday,January,true
2019011911,2019-01-19,2019,1,19,11,1,3,Saturday,January,true
2019011912,2019-01-19,2019,1,19,12,1,3,Saturday,January,true
2019011913,2019-01-19,2019,1,19,13,1,3,Saturday,January,true
2019011914,2019-01-19,2019,1,19,14,1,3,Saturday,January,true
2019011915,2019-01-19,2019,1,19,15,1,3,Saturday,January,true
2019011916,2019-01-19,2019,1,19,16,1,3,Saturday,January,true
2019011917,2019-01-19,2019,1,19,17,1,3,Saturday,January,true
2019011918,2019-01-19,2019,1,19,18,1,3,Saturday,January,true
2019011919,2019-01-19,2019,1,19,19,1,3,Saturday,January,true
2019011920,2019-01-19,2019,1,19,20,1,3,Saturday,January,true
2019011921,2019-01-19,2019,1,19,21,1,3,Saturday,January,true
2019011922,2019-01-19,2019,1,19,22,1,3,Saturday,January,true
2019011923,2019-01-19,2019,1,19,23,1,3,Saturday,January,true
2019012000,2019-01-20,2019,1,20,0,1,3,Sunday,January,true
2019012001,2019-01-20,2019,1,20,1,1,3,Sunday,January,true
2019012002,2019-01-20,2019,1,20,2,1,3,Sunday,January,true
2019012003,2019-01-20,2019,1,20,3,1,3,Sunday,January,true
2019012004,2019-01-20,2019,1,20,4,1,3,Sunday,January,true
2019012005,2019-01-20,2019,1,20,5,1,3,Sunday,January,true
2019012006,2019-01-20,2019,1,20,6,1,3,Sunday,January,true
2019012007,2019-01-20,2019,1,20,7,1,3,Sunday,January,true
2019012008,2019-01-20,2019,1,20,8,1,3,Sunday,January,true
2019012009,2019-01-20,2019,1,20,9,1,3,Sunday,January,true
2019012010,2019-01-20,2019,1,20,10,1,3,Sunday,January,true
2019012011,2019-01-20,2019,1,20,11,1,3,Sunday,January,true
2019012012,2019-01-20,2019,1,20,12,1,3,Sunday,January,true
2019012013,2019-01-20,2019,1,20,13,1,3,Sunday,January,true
2019012014,2019-01-20,2019,1,20,14,1,3,Sunday,January,true
2019012015,2019-01-20,2019,1,20,15,1,3,Sunday,January,true
2019012016,2019-01-20,2019,1,20,16,1,3,Sunday,January,true
2019012017,2019-01-20,2019,1,20,17,1,3,Sunday,January,true
2019012018,2019-01-20,2019,1,20,18,1,3,Sunday,January,true
2019012019,2019-01-20,2019,1,20,19,1,3,Sunday,January,true
2019012020,2019-01-20,2019,1,20,20,1,3,Sunday,January,true
2019012021,2019-01-20,2019,1,20,21,1,3,Sunday,January,true
2019012022,2019-01-20,2019,1,20,22,1,3,Sunday,January,true
2019012023,2019-01-20,2019,1,20,23,1,3,Sunday,January,true
2019012100,2019-01-21,2019,1,21,0,1,4,Monday,January,false
2019012101,2019-01-21,2019,1,21,1,1,4,Monday,January,false
2019012102,2019-01-21,2019,1,21,2,1,4,Monday,January,false
2019012103,2019-01-21,2019,1,21,3,1,4,Monday,January,false
2019012104,2019-01-21,2019,1,21,4,1,4,Monday,January,false
2019012105,2019-01-21,2019,1,21,5,1,4,Monday,January,false
2019012106,2019-01-21,2019,1,21,6,1,4,Monday,January,false
2019012107,2019-01-21,2019,1,21,7,1,4,Monday,January,false
2019012108,2019-01-21,2019,1,21,8,1,4,Monday,January,false
2019012109,2019-01-21,2019,1,21,9,1,4,Monday,January,false
2019012110,2019-01-21,2019,1,21,10,1,4,Monday,January,false
2019012111,2019-01-21,2019,1,21,11,1,4,Monday,January,false
2019012112,2019-01-21,2019,1,21,12,1,4,Monday,January,false
2019012113,2019-01-21,2019,1,21,13,1,4,Monday,January,false
2019012114,2019-01-21,2019,1,21,14,1,4,Monday,January,false
2019012115,2019-01-21,2019,1,21,15,1,4,Monday,January,false
2019012116,2019-01-21,2019,1,21,16,1,4,Monday,January,false
2019012117,2019-01-21,2019,1,21,17,1,4,Monday,January,false
2019012118,2019-01-21,2019,1,21,18,1,4,Monday,January,false
2019012119,2019-01-21,2019,1,21,19,1,4,Monday,January,false
2019012120,2019-01-21,2019,1,21,20,1,4,Monday,January,false
2019012121,2019-01-21,2019,1,21,21,1,4,Monday,January,false
2019012122,2019-01-21,2019,1,21,22,1,4,Monday,January,false
2019012123,2019-01-21,2019,1,21,23,1,4,Monday,January,false
2019012200,2019-01-22,2019,1,22,0,1,4,Tuesday,January,false
2019012201,2019-01-22,2019,1,22,1,1,4,Tuesday,January,false
2019012202,2019-01-22,2019,1,22,2,1,4,Tuesday,January,false
2019012203,2019-01-22,2019,1,22,3,1,4,Tuesday,January,false
2019012204,2019-01-22,2019,1,22,4,1,4,Tuesday,January,false
2019012205,2019-01-22,2019,1,22,5,1,4,Tuesday,January,false
2019012206,2019-01-22,2019,1,22,6,1,4,Tuesday,January,false
2019012207,2019-01-22,2019,1,22,7,1,4,Tuesday,January,false
2019012208,2019-01-22,2019,1,22,8,1,4,Tuesday,January,false
2019012209,2019-01-22,2019,1,22,9,1,4,Tuesday,January,false
2019012210,2019-01-22,2019,1,22,10,1,4,Tuesday,January,false
2019012211,2019-01-22,2019,1,22,11,1,4,Tuesday,January,false
2019012212,2019-01-22,2019,1,22,12,1,4,Tuesday,January,false
2019012213,2019-01-22,2019,1,22,13,1,4,Tuesday,January,false
2019012214,2019-01-22,2019,1,22,14,1,4,Tuesday,January,false
2019012215,2019-01-22,2019,1,22,15,1,4,Tuesday,January,false
2019012216,2019-01-22,2019,1,22,16,1,4,Tuesday,January,false
2019012217,2019-01-22,2019,1,22,17,1,4,Tuesday,January,false
2019012218,2019-01-22,2019,1,22,18,1,4,Tuesday,January,false
2019012219,2019-01-22,2019,1,22,19,1,4,Tuesday,January,false
2019012220,2019-01-22,2019,1,22,20,1,4,Tuesday,January,false
2019012221,2019-01-22,2019,1,22,21,1,4,Tuesday,January,false
2019012222,2019-01-22,2019,1,22,22,1,4,Tuesday,January,false
2019012223,2019-01-22,2019,1,22,23,1,4,Tuesday,January,false
2019012300,2019-01-23,2019,1,23,0,1,4,Wednesday,January,false
2019012301,2019-01-23,2019,1,23,1,1,4,Wednesday,January,false
2019012302,2019-01-23,2019,1,23,2,1,4,Wednesday,January,false
2019012303,2019-01-23,2019,1,23,3,1,4,Wednesday,January,false
2019012304,2019-01-23,2019,1,23,4,1,4,Wednesday,January,false
2019012305,2019-01-23,2019,1,23,5,1,4,Wednesday,January,false
2019012306,2019-01-23,2019,1,23,6,1,4,Wednesday,January,false
2019012307,2019-01-23,2019,1,23,7,1,4,Wednesday,January,false
2019012308,2019-01-23,2019,1,23,8,1,4,Wednesday,January,false
2019012309,2019-01-23,2019,1,23,9,1,4,Wednesday,January,false
2019012310,2019-01-23,2019,1,23,10,1,4,Wednesday,January,false
2019012311,2019-01-23,2019,1,23,11,1,4,Wednesday,January,false
2019012312,2019-01-23,2019,1,23,12,1,4,Wednesday,January,false
2019012313,2019-01-23,2019,1,23,13,1,4,Wednesday,January,false
2019012314,2019-01-23,2019,1,23,14,1,4,Wednesday,January,false
2019012315,2019-01-23,2019,1,23,15,1,4,Wednesday,January,false
2019012316,2019-01-23,2019,1,23,16,1,4,Wednesday,January,false
2019012317,2019-01-23,2019,1,23,17,1,4,Wednesday,January,false
2019012318,2019-01-23,2019,1,23,18,1,4,Wednesday,January,false
2019012319,2019-01-23,2019,1,23,19,1,4,Wednesday,January,false
2019012320,2019-01-23,2019,1,23,20,1,4,Wednesday,January,false
2019012321,2019-01-23,2019,1,23,21,1,4,Wednesday,January,false
2019012322,2019-01-23,2019,1,23,22,1,4,Wednesday,January,false
2019012323,2019-01-23,2019,1,23,23,1,4,Wednesday,January,false
2019012400,2019-01-24,2019,1,24,0,1,4,Thursday,January,false
2019012401,2019-01-24,2019,1,24,1,1,4,Thursday,January,false
2019012402,2019-01-24,2019,1,24,2,1,4,Thursday,January,false
2019012403,2019-01-24,2019,1,24,3,1,4,Thursday,January,false
2019012404,2019-01-24,2019,1,24,4,1,4,Thursday,January,false
2019012405,2019-01-24,2019,1,24,5,1,4,Thursday,January,false
2019012406,2019-01-24,2019,1,24,6,1,4,Thursday,January,false
2019012407,2019-01-24,2019,1,24,7,1,4,Thursday,January,false
2019012408,2019-01-24,2019,1,24,8,1,4,Thursday,January,false
2019012409,2019-01-24,2019,1,24,9,1,4,Thursday,January,false
2019012410,2019-01-24,2019,1,24,10,1,4,Thursday,January,false
2019012411,2019-01-24,2019,1,24,11,1,4,Thursday,January,false
2019012412,2019-01-24,2019,1,24,12,1,4,Thursday,January,false
2019012413,2019-01-24,2019,1,24,13,1,4,Thursday,January,false
2019012414,2019-01-24,2019,1,24,14,1,4,Thursday,January,false
2019012415,2019-01-24,2019,1,24,15,1,4,Thursday,January,false
2019012416,2019-01-24,2019,1,24,16,1,4,Thursday,January,false
2019012417,2019-01-24,2019,1,24,17,1,4,Thursday,January,false
2019012418,2019-01-24,2019,1,24,18,1,4,Thursday,January,false
2019012419,2019-01-24,2019,1,24,19,1,4,Thursday,January,false
2019012420,2019-01-24,2019,1,24,20,1,4,Thursday,January,false
2019012421,2019-01-24,2019,1,24,21,1,4,Thursday,January,false
2019012422,2019-01-24,2019,1,24,22,1,4,Thursday,January,false
2019012423,2019-01-24,2019,1,24,23,1,4,Thursday,January,false
2019012500,2019-01-25,2019,1,25,0,1,4,Friday,January,false
2019012501,2019-01-25,2019,1,25,1,1,4,Friday,January,false
2019012502,2019-01-25,2019,1,25,2,1,4,Friday,January,false
2019012503,2019-01-25,2019,1,25,3,1,4,Friday,January,false
2019012504,2019-01-25,2019,1,25,4,1,4,Friday,January,false
2019012505,2019-01-25,2019,1,25,5,1,4,Friday,January,false
2019012506,2019-01-25,2019,1,25,6,1,4,Friday,January,false
2019012507,2019-01-25,2019,1,25,7,1,4,Friday,January,false
2019012508,2019-01-25,2019,1,25,8,1,4,Friday,January,false
2019012509,2019-01-25,2019,1,25,9,1,4,Friday,January,false
2019012510,2019-01-25,2019,1,25,10,1,4,Friday,January,false
2019012511,2019-01-25,2019,1,25,11,1,4,Friday,January,false
2019012512,2019-01-25,2019,1,25,12,1,4,Friday,January,false
2019012513,2019-01-25,2019,1,25,13,1,4,Friday,January,false
2019012514,2019-01-25,2019,1,25,14,1,4,Friday,January,false
2019012515,2019-01-25,2019,1,25,15,1,4,Friday,January,false
2019012516,2019-01-25,2019,1,25,16,1,4,Friday,January,false
2019012517,2019-01-25,2019,1,25,17,1,4,Friday,January,false
2019012518,2019-01-25,2019,1,25,18,1,4,Friday,January,false
2019012519,2019-01-25,2019,1,25,19,1,4,Friday,January,false
2019012520,2019-01-25,2019,1,25,20,1,4,Friday,January,false
2019012521,2019-01-25,2019,1,25,21,1,4,Friday,January,false
2019012522,2019-01-25,2019,1,25,22,1,4,Friday,January,false
2019012523,2019-01-25,2019,1,25,23,1,4,Friday,January,false
2019012600,2019-01-26,2019,1,26,0,1,4,Saturday,January,true
2019012601,2019-01-26,2019,1,26,1,1,4,Saturday,January,true
2019012602,2019-01-26,2019,1,26,2,1,4,Saturday,January,true
2019012603,2019-01-26,2019,1,26,3,1,4,Saturday,January,true
2019012604,2019-01-26,2019,1,26,4,1,4,Saturday,January,true
2019012605,2019-01-26,2019,1,26,5,1,4,Saturday,January,true
2019012606,2019-01-26,2019,1,26,6,1,4,Saturday,January,true
2019012607,2019-01-26,2019,1,26,7,1,4,Saturday,January,true
2019012608,2019-01-26,2019,1,26,8,1,4,Saturday,January,true
2019012609,2019-01-26,2019,1,26,9,1,4,Saturday,January,true
2019012610,2019-01-26,2019,1,26,10,1,4,Saturday,January,true
2019012611,2019-01-26,2019,1,26,11,1,4,Saturday,January,true
2019012612,2019-01-26,2019,1,26,12,1,4,Saturday,January,true
2019012613,2019-01-26,2019,1,26,13,1,4,Saturday,January,true
2019012614,2019-01-26,2019,1,26,14,1,4,Saturday,January,true
2019012615,2019-01-26,2019,1,26,15,1,4,Saturday,January,true
2019012616,2019-01-26,2019,1,26,16,1,4,Saturday,January,true
2019012617,2019-01-26,2019,1,26,17,1,4,Saturday,January,true
2019012618,2019-01-26,2019,1,26,18,1,4,Saturday,January,true
2019012619,2019-01-26,2019,1,26,19,1,4,Saturday,January,true
2019012620,2019-01-26,2019,1,26,20,1,4,Saturday,January,true
2019012621,2019-01-26,2019,1,26,21,1,4,Saturday,January,true
2019012622,2019-01-26,2019,1,26,22,1,4,Saturday,January,true
2019012623,2019-01-26,2019,1,26,23,1,4,Saturday,January,true
2019012700,2019-01-27,2019,1,27,0,1,4,Sunday,January,true
2019012701,2019-01-27,2019,1,27,1,1,4,Sunday,January,true
2019012702,2019-01-27,2019,1,27,2,1,4,Sunday,January,true
2019012703,2019-01-27,2019,1,27,3,1,4,Sunday,January,true
2019012704,2019-01-27,2019,1,27,4,1,4,Sunday,January,true
2019012705,2019-01-27,2019,1,27,5,1,4,Sunday,January,true
2019012706,2019-01-27,2019,1,27,6,1,4,Sunday,January,true
2019012707,2019-01-27,2019,1,27,7,1,4,Sunday,January,true
2019012708,2019-01-27,2019,1,27,8,1,4,Sunday,January,true
2019012709,2019-01-27,2019,1,27,9,1,4,Sunday,January,true
2019012710,2019-01-27,2019,1,27,10,1,4,Sunday,January,true
2019012711,2019-01-27,2019,1,27,11,1,4,Sunday,January,true
2019012712,2019-01-27,2019,1,27,12,1,4,Sunday,January,true
2019012713,2019-01-27,2019,1,27,13,1,4,Sunday,January,true
2019012714,2019-01-27,2019,1,27,14,1,4,Sunday,January,true
2019012715,2019-01-27,2019,1,27,15,1,4,Sunday,January,true
2019012716,2019-01-27,2019,1,27,16,1,4,Sunday,January,true
2019012717,2019-01-27,2019,1,27,17,1,4,Sunday,January,true
2019012718,2019-01-27,2019,1,27,18,1,4,Sunday,January,true
2019012719,2019-01-27,2019,1,27,19,1,4,Sunday,January,true
2019012720,2019-01-27,2019,1,27,20,1,4,Sunday,January,true
2019012721,2019-01-27,2019,1,27,21,1,4,Sunday,January,true
2019012722,2019-01-27,2019,1,27,22,1,4,Sunday,January,true
2019012723,2019-01-27,2019,1,27,23,1,4,Sunday,January,true
2019012800,2019-01-28,2019,1,28,0,1,5,Monday,January,false
2019012801,2019-01-28,2019,1,28,1,1,5,Monday,January,false
2019012802,2019-01-28,2019,1,28,2,1,5,Monday,January,false
2019012803,2019-01-28,2019,1,28,3,1,5,Monday,January,false
2019012804,2019-01-28,2019,1,28,4,1,5,Monday,January,false
2019012805,2019-01-28,2019,1,28,5,1,5,Monday,January,false
2019012806,2019-01-28,2019,1,28,6,1,5,Monday,January,false
2019012807,2019-01-28,2019,1,28,7,1,5,Monday,January,false
2019012808,2019-01-28,2019,1,28,8,1,5,Monday,January,false
2019012809,2019-01-28,2019,1,28,9,1,5,Monday,January,false
2019012810,2019-01-28,2019,1,28,10,1,5,Monday,January,false
2019012811,2019-01-28,2019,1,28,11,1,5,Monday,January,false
2019012812,2019-01-28,2019,1,28,12,1,5,Monday,January,false
2019012813,2019-01-28,2019,1,28,13,1,5,Monday,January,false
2019012814,2019-01-28,2019,1,28,14,1,5,Monday,January,false
2019012815,2019-01-28,2019,1,28,15,1,5,Monday,January,false
2019012816,2019-01-28,2019,1,28,16,1,5,Monday,January,false
2019012817,2019-01-28,2019,1,28,17,1,5,Monday,January,false
2019012818,2019-01-28,2019,1,28,18,1,5,Monday,January,false
2019012819,2019-01-28,2019,1,28,19,1,5,Monday,January,false
2019012820,2019-01-28,2019,1,28,20,1,5,Monday,January,false
2019012821,2019-01-28,2019,1,28,21,1,5,Monday,January,false
2019012822,2019-01-28,2019,1,28,22,1,5,Monday,January,false
2019012823,2019-01-28,2019,1,28,23,1,5,Monday,January,false
2019012900,2019-01-29,2019,1,29,0,1,5,Tuesday,January,false
2019012901,2019-01-29,2019,1,29,1,1,5,Tuesday,January,false
2019012902,2019-01-29,2019,1,29,2,1,5,Tuesday,January,false
2019012903,2019-01-29,2019,1,29,3,1,5,Tuesday,January,false
2019012904,2019-01-29,2019,1,29,4,1,5,Tuesday,January,false
2019012905,2019-01-29,2019,1,29,5,1,5,Tuesday,January,false
2019012906,2019-01-29,2019,1,29,6,1,5,Tuesday,January,false
2019012907,2019-01-29,2019,1,29,7,1,5,Tuesday,January,false
2019012908,2019-01-29,2019,1,29,8,1,5,Tuesday,January,false
2019012909,2019-01-29,2019,1,29,9,1,5,Tuesday,January,false
2019012910,2019-01-29,2019,1,29,10,1,5,Tuesday,January,false
2019012911,2019-01-29,2019,1,29,11,1,5,Tuesday,January,false
2019012912,2019-01-29,2019,1,29,12,1,5,Tuesday,January,false
2019012913,2019-01-29,2019,1,29,13,1,5,Tuesday,January,false
2019012914,2019-01-29,2019,1,29,14,1,5,Tuesday,January,false
2019012915,2019-01-29,2019,1,29,15,1,5,Tuesday,January,false
2019012916,2019-01-29,2019,1,29,16,1,5,Tuesday,January,false
2019012917,2019-01-29,2019,1,29,17,1,5,Tuesday,January,false
2019012918,2019-01-29,2019,1,29,18,1,5,Tuesday,January,false
2019012919,2019-01-29,2019,1,29,19,1,5,Tuesday,January,false
2019012920,2019-01-29,2019,1,29,20,1,5,Tuesday,January,false
2019012921,2019-01-29,2019,1,29,21,1,5,Tuesday,January,false
2019012922,2019-01-29,2019,1,29,22,1,5,Tuesday,January,false
2019012923,2019-01-29,2019,1,29,23,1,5,Tuesday,January,false
2019013000,2019-01-30,2019,1,30,0,1,5,Wednesday,January,false
2019013001,2019-01-30,2019,1,30,1,1,5,Wednesday,January,false
2019013002,2019-01-30,2019,1,30,2,1,5,Wednesday,January,false
2019013003,2019-01-30,2019,1,30,3,1,5,Wednesday,January,false
2019013004,2019-01-30,2019,1,30,4,1,5,Wednesday,January,false
2019013005,2019-01-30,2019,1,30,5,1,5,Wednesday,January,false
2019013006,2019-01-30,2019,1,30,6,1,5,Wednesday,January,false
2019013007,2019-01-30,2019,1,30,7,1,5,Wednesday,January,false
2019013008,2019-01-30,2019,1,30,8,1,5,Wednesday,January,false
2019013009,2019-01-30,2019,1,30,9,1,5,Wednesday,January,false
2019013010,2019-01-30,2019,1,30,10,1,5,Wednesday,January,false
2019013011,2019-01-30,2019,1,30,11,1,5,Wednesday,January,false
2019013012,2019-01-30,2019,1,30,12,1,5,Wednesday,January,false
2019013013,2019-01-30,2019,1,30,13,1,5,Wednesday,January,false
2019013014,2019-01-30,2019,1,30,14,1,5,Wednesday,January,false
2019013015,2019-01-30,2019,1,30,15,1,5,Wednesday,January,false
2019013016,2019-01-30,2019,1,30,16,1,5,Wednesday,January,false
2019013017,2019-01-30,2019,1,30,17,1,5,Wednesday,January,false
2019013018,2019-01-30,2019,1,30,18,1,5,Wednesday,January,false
2019013019,2019-01-30,2019,1,30,19,1,5,Wednesday,January,false
2019013020,2019-01-30,2019,1,30,20,1,5,Wednesday,January,false
2019013021,2019-01-30,2019,1,30,21,1,5,Wednesday,January,false
2019013022,2019-01-30,2019,1,30,22,1,5,Wednesday,January,false
2019013023,2019-01-30,2019,1,30,23,1,5,Wednesday,January,false
2019013100,2019-01-31,2019,1,31,0,1,5,Thursday,January,false
2019013101,2019-01-31,2019,1,31,1,1,5,Thursday,January,false
2019013102,2019-01-31,2019,1,31,2,1,5,Thursday,January,false
2019013103,2019-01-31,2019,1,31,3,1,5,Thursday,January,false
2019013104,2019-01-31,2019,1,31,4,1,5,Thursday,January,false
2019013105,2019-01-31,2019,1,31,5,1,5,Thursday,January,false
2019013106,2019-01-31,2019,1,31,6,1,5,Thursday,January,false
2019013107,2019-01-31,2019,1,31,7,1,5,Thursday,January,false
2019013108,2019-01-31,2019,1,31,8,1,5,Thursday,January,false
2019013109,2019-01-31,2019,1,31,9,1,5,Thursday,January,false
2019013110,2019-01-31,2019,1,31,10,1,5,Thursday,January,false
2019013111,2019-01-31,2019,1,31,11,1,5,Thursday,January,false
2019013112,2019-01-31,2019,1,31,12,1,5,Thursday,January,false
2019013113,2019-01-31,2019,1,31,13,1,5,Thursday,January,false
2019013114,2019-01-31,2019,1,31,14,1,5,Thursday,January,false
2019013115,2019-01-31,2019,1,31,15,1,5,Thursday,January,false
2019013116,2019-01-31,2019,1,31,16,1,5,Thursday,January,false
2019013117,2019-01-31,2019,1,31,17,1,5,Thursday,January,false
2019013118,2019-01-31,2019,1,31,18,1,5,Thursday,January,false
2019013119,2019-01-31,2019,1,31,19,1,5,Thursday,January,false
2019013120,2019-01-31,2019,1,31,20,1,5,Thursday,January,false
2019013121,2019-01-31,2019,1,31,21,1,5,Thursday,January,false
2019013122,2019-01-31,2019,1,31,22,1,5,Thursday,January,false
2019013123,2019-01-31,2019,1,31,23,1,5,Thursday,January,false
2019020100,2019-02-01,2019,2,1,0,1,5,Friday,February,false
2019020101,2019-02-01,2019,2,1,1,1,5,Friday,February,false
